Fecha;Yld_Sprd;r_Crude;r_Ftse_Colndx;TCM;Contracciones
3/08/2007;-0.002638245;-0.017954697;0.009402406;-0.002988986;0
13/08/2007;0.002826882;-0.051139373;-0.015287252;0.010760224;0
14/08/2007;0.000108454;0.010611477;-0.008093322;-0.002041231;0
15/08/2007;-0.001667215;0.013125242;-0.002702421;0.004094453;0
16/08/2007;-0.004290895;-0.031774198;0.001906615;0.006868098;0
17/08/2007;-0.00124142;0.013802859;0;0.015813045;0
24/08/2007;0.004890336;-0.012364642;-0.031643672;0.002797814;0
27/08/2007;0.010832591;0.012378746;-0.000373517;-0.00202779;0
28/08/2007;0.000627033;-0.003334695;0.000764145;-0.002870519;0
29/08/2007;0.004549351;0.024815265;-0.009418381;0.006765017;0
30/08/2007;0.020528829;-0.002040552;-0.023460819;0.002683608;0
5/09/2007;0.005900641;0.032306461;-0.06268473;0.000182873;0
6/09/2007;0.0049749;0.007526739;-0.030312923;0.0026041;0
7/09/2007;0.004425384;0.005242385;-0.080180883;-0.001592656;0
14/09/2007;0.003066392;0.031290757;0.125048872;-0.001777614;0
24/09/2007;0.007165184;0.023388104;-0.016810171;-0.027290951;0
25/09/2007;0.002895574;-0.017541668;-0.02392233;0.00056117;0
26/09/2007;0.00229072;0.009681931;-0.012296692;0.003530262;0
27/09/2007;0.001523812;0.032129438;0.015140996;-0.007722241;0
28/09/2007;0.002457538;-0.014719993;0.01211425;0.000803242;0
3/10/2007;0.029401163;-0.021062967;0.007971909;4.53E-05;0
5/10/2007;-0.014078608;0.016011996;0.018028434;0.001090089;0
8/10/2007;0.004529641;-0.027086973;0.005075616;-0.003998858;0
9/10/2007;0.00090617;0.015692294;-0.00384638;0;0
10/10/2007;-0.00053554;0.012957899;0.004973415;-0.006965357;0
11/10/2007;0.000413956;0.021894206;-0.008680626;0.001031479;0
19/10/2007;0.001200896;0.066441934;-0.048534255;0.009954251;0
22/10/2007;-0.000208287;-0.011738149;-0.031359877;-0.002440209;0
23/10/2007;0.000623923;-0.026153507;0.042278857;0.003345054;0
29/10/2007;-0.000607655;0.096868797;0.016478828;-0.003769335;0
13/11/2007;-4.44E-05;-0.025232557;-0.020739401;0.00864357;0
14/11/2007;0.000380222;0.032028058;-0.001101599;0.001333366;0
15/11/2007;-2.89E-05;-0.007014518;0.007144993;-0.004219706;0
16/11/2007;0.000700777;0.017874323;-0.003562574;0.002697344;0
19/11/2007;0.001758391;-0.004837003;0.025766235;-0.000924925;0
20/11/2007;0.001887844;0.03581995;0.004292752;0.002959194;0
21/11/2007;0.001357897;-0.007548689;0.004184258;0.000418385;0
22/11/2007;0.007708756;0;0;0.003852122;0
23/11/2007;0.004530531;0;0;0;0
26/11/2007;0.003330772;0.004214164;-0.003160651;0.002846037;0
27/11/2007;0.003923994;-0.03357215;0.007602109;0.000180898;0
28/11/2007;0.002995934;-0.040245659;0.005559879;0.001168818;0
29/11/2007;0.004082994;0.004303675;0.007258614;-0.005829572;0
30/11/2007;0.003711465;-0.025271981;-0.013449321;-0.001344797;0
3/12/2007;0.003964685;0.006763601;-0.002918092;-0.003664007;0
4/12/2007;0.005602095;-0.011084963;0.000127082;0.001923701;0
5/12/2007;0.005809906;-0.009397668;0.014448178;0.001103285;0
6/12/2007;0.006169108;0.031317923;0.004951316;-0.004412996;0
7/12/2007;0.005455468;-0.021611481;-0.002628424;-0.002871216;0
10/12/2007;0.017602033;-0.004757567;0.014823391;-0.001378151;0
11/12/2007;0.010661558;0.024584521;-0.002064447;-0.001497048;0
12/12/2007;0.004812318;0.048544792;-0.011015015;-0.000867367;0
14/12/2007;0.005128727;-0.033054371;0.000425691;0.002491448;0
18/12/2007;0.005165975;-0.008546061;0.009313535;-0.00234857;0
19/12/2007;0.003347726;0.008288209;-0.000955832;0.000324548;0
3/01/2008;0.002441166;0.087023259;0.01842919;0.001045556;0
10/01/2008;0.003493506;-0.055152259;0.011523239;-0.001755549;0
11/01/2008;0.003504236;-0.010884612;-0.001182985;-0.000208022;0
14/01/2008;0.003602123;0.016290808;-0.009620042;-0.004004288;0
15/01/2008;0.002920351;-0.024416084;-0.005904486;-0.007929435;0
18/01/2008;0.002137843;-0.014472274;-0.01695323;-0.000407879;0
22/01/2008;0.006476446;-0.007949674;-0.001340634;0.004554015;0
23/01/2008;0.005337;-0.03183083;0.003273783;0.008582302;0
29/01/2008;0.006860313;0.053454433;0.004440734;-0.008247023;0
6/02/2008;0.009181332;-0.049105195;-0.034065707;-0.009214459;0
7/02/2008;0.010791516;0.011131536;0.003558652;0.000315196;0
11/02/2008;0.009972291;0.062194926;0.003883037;-0.001492446;0
14/02/2008;0.009935751;0.0199808;-0.042067021;-0.005609626;0
18/02/2008;-0.000290169;0.000419034;0.017946561;0.001591598;0
20/02/2008;0.007492495;0.054869089;-0.002119138;-0.003347511;0
21/02/2008;0.001334598;-0.024915575;0.002733131;0.004585693;0
26/02/2008;0.014172926;0.02697744;-0.01482113;-0.005222416;0
27/02/2008;0.002544299;-0.012291812;-0.026751103;-0.002024396;0
28/02/2008;0.01722929;0.029606554;-0.003544445;-0.005657216;0
29/02/2008;0.014137201;-0.007310654;0.001348399;-0.002649133;0
3/03/2008;0.012676233;0.005989798;0.002888961;0.000372041;0
4/03/2008;-0.009997574;-0.028599318;-0.00521543;0.001008558;0
5/03/2008;0.014805953;0.050241159;-0.007205309;-0.001847278;0
6/03/2008;0.031342939;0.009089208;0.007326185;0.003541734;0
7/03/2008;0.00249139;-0.003034029;-0.001946382;0.005446171;0
10/03/2008;0.012584727;0.026153114;-0.015922442;0.005063759;0
11/03/2008;0.011223862;0.007877646;-0.00250367;-0.008621725;0
13/03/2008;0.009120577;0.014528754;-0.011928413;-0.002656101;0
18/03/2008;0.014321891;-0.008248019;0.028741291;0.000969011;0
27/03/2008;-0.00338575;-0.016815902;0.029313708;-0.00855664;0
28/03/2008;0.012666167;-0.01821899;0.012838746;-0.002542168;0
2/04/2008;-0.011484591;-0.007479653;-0.005848089;0.004120232;0
3/04/2008;0.011156191;-0.009539254;0.001404658;-0.000380305;0
4/04/2008;0.010520253;0.023114716;-0.007094809;-0.000463948;0
9/04/2008;0.007827128;0.043678809;0.02256044;-0.002755812;0
10/04/2008;0.00688254;-0.006854893;-0.004159893;-0.003313809;0
11/04/2008;0.008155194;0.000272437;-0.000364074;-0.001799736;0
15/04/2008;0.008645551;0.033139659;0.006594055;0.00025687;0
17/04/2008;0.008188802;0.009403287;-0.005648211;0.001499412;0
18/04/2008;0.008325533;0.015932448;0.013815795;-0.001455807;0
21/04/2008;0.007995028;0.006770083;0.005073956;-0.00186922;0
23/04/2008;0.007779756;0.006979911;-0.008266047;-0.002461649;0
25/04/2008;0.00574858;0.001859628;0.006034212;-0.002288716;0
29/04/2008;0.005459382;-0.024384071;0.044695032;0.000486717;0
30/04/2008;0.003606955;-0.018766739;0.030838418;0.003055304;0
2/05/2008;0.002470367;0.02520713;0.004726503;-0.003168331;0
6/05/2008;0.003231284;0.047455261;-0.020415341;-0.002716568;0
8/05/2008;0.003491129;0.015183897;0.021384672;0.007688868;0
12/05/2008;0.003551408;0.004365761;0.01742541;-0.001418688;0
14/05/2008;0.004855149;-8.05E-05;-0.027361414;-0.000434075;0
15/05/2008;-0.036911352;-0.000805007;-0.039311123;0.001860051;0
19/05/2008;0.002987206;0.023606187;-0.030204745;-0.000634541;0
22/05/2008;0.006152891;0.029594608;0.017058109;-0.001354841;0
27/05/2008;0.005330579;-0.014983503;0.023415492;-0.00036624;0
29/05/2008;0.005288564;-0.017306969;-0.027615994;-0.002589564;0
30/05/2008;0.004344387;0.005765242;0.018703544;-0.002825163;0
3/06/2008;0.006435724;-0.023871221;-0.010869645;-0.002963175;0
4/06/2008;0.034542253;-0.016169214;-0.002846282;-0.003349762;0
5/06/2008;0.006333967;0.044889598;-0.049371214;-0.000464504;0
6/06/2008;0.008407968;0.084122325;-0.007309445;-0.004751294;0
10/06/2008;0.009054511;-0.052187061;-0.051912601;-0.005834864;0
11/06/2008;0.00855787;0.038610975;-0.082398138;0.002479548;0
12/06/2008;0.010271308;0.002639683;0;0.001060898;0
13/06/2008;0.00918427;-0.013748749;0.086546461;0.001124531;0
16/06/2008;0.002011323;-0.001853774;-0.060382493;0.000641284;0
17/06/2008;0.009620863;-0.004457366;-0.046026031;-0.005978638;0
19/06/2008;0.005408903;-0.015521245;0.030364786;-0.008358357;0
23/06/2008;0.009436249;0.036458821;-0.066441396;0.00688632;0
25/06/2008;0.008192089;-0.01601581;-0.064925099;0.017547232;0
26/06/2008;0.00978647;0.037829772;-0.028174757;0.008707137;0
27/06/2008;0.002831491;0.004081982;0.039873391;0.011858943;0
2/07/2008;0.011281136;0.023964053;0.122157872;0.019151107;0
4/07/2008;0.008751701;0;0;-0.039620303;0
7/07/2008;0.010289034;-0.015323618;0;0;0
9/07/2008;0.010591669;-0.037631691;-0.015383005;-0.002975963;0
11/07/2008;0.010991919;0.066372648;-0.007770069;0.007832081;0
14/07/2008;0.007069473;0.000689213;-0.003819959;0.002622753;0
15/07/2008;0.011543637;-0.044358647;-0.010381497;-0.006218874;0
16/07/2008;0.00899854;-0.02983998;-0.023778246;0.005820726;0
17/07/2008;0.01215668;-0.039450318;-0.003156009;-0.002116542;0
21/07/2008;0.01216272;0.013535464;0.036865464;0.004813374;0
23/07/2008;0.014419924;-0.050366234;-0.023668805;0.002226181;0
25/07/2008;0.013654549;-0.009482481;-0.010245784;-0.004940119;0
29/07/2008;0.012969677;-0.008680837;0.036405932;-0.003095127;0
31/07/2008;0.012214989;0.015467714;0.033448366;0.006779426;0
4/08/2008;0.010880309;-0.021518359;-0.011253139;-0.002983483;0
5/08/2008;0.024004487;-0.018449929;0.014300881;-0.002118108;0
6/08/2008;0.008373388;-0.004950877;0.027963888;0.000208355;0
8/08/2008;0.008756523;-0.028504005;0.010511717;0.002628927;0
12/08/2008;0.007550473;-0.019010374;0.03445595;0.009359305;0
14/08/2008;0.007633821;0.017697549;0.024906684;0.007656046;0
20/08/2008;0.004727133;-0.000260838;0.010385046;0.008771629;0
21/08/2008;0.003298743;0.053922394;-0.008190207;-0.002601621;0
27/08/2008;0.001859176;-0.02500411;-0.007787716;0.002617689;0
28/08/2008;0.00163433;-0.021667422;0.000766344;-0.000999628;0
29/08/2008;0.000601037;-0.001124639;-0.010485926;0.004636265;0
1/09/2008;0.001484861;0;0;0.005480536;0
3/09/2008;0.000592874;-0.052918769;0.011329311;0.009537011;0
4/09/2008;1.79E-05;-0.013351614;0.013662562;0.003828857;0
8/09/2008;0.000147197;-0.014366512;0.021011064;0.01059738;0
10/09/2008;0.000511979;-0.03535823;-0.007814891;0.006215098;0
11/09/2008;0.000236111;-0.016669906;-0.002099317;0.002108433;0
15/09/2008;0.001147632;-0.05115499;0.000260959;-0.006256752;0
16/09/2008;0.006726519;-0.047643894;-0.022729644;0.004158802;0
19/09/2008;-0.006253404;0.14701043;-0.007335214;0.02360986;0
22/09/2008;0.000235131;0.156575749;-0.02273094;-0.024415754;0
23/09/2008;0.00398389;-0.118342683;-0.005046507;-0.004561227;0
24/09/2008;0.004962714;-0.008254366;-0.001825446;0.006686058;0
29/09/2008;0.003229747;-0.088527379;0.02189;0.005818088;0
30/09/2008;0.003518791;0.044308352;0.016773946;0.014005443;0
1/10/2008;0.003267381;-0.020965819;-0.005440268;0.002020358;1
2/10/2008;0.001836291;-0.046280301;0.011290695;-0.003735258;1
3/10/2008;0.000791819;-0.000957795;-0.011694928;0.005308759;1
8/10/2008;0.008133278;-0.052513849;0.004969416;0.013507685;1
9/10/2008;0.003172548;-0.026531772;0.014826314;0.012201335;1
10/10/2008;0.002643385;-0.102667738;0.003015023;-0.013686104;1
20/10/2008;0.003521063;-0.044401508;-0.038072797;0.003404352;1
21/10/2008;0.004302322;-0.045252539;-0.010998091;-0.005480366;1
22/10/2008;0.00480773;-0.058400325;0.003634698;0.01010827;1
23/10/2008;0.00355611;0.016329528;-0.021894016;0.009382598;1
27/10/2008;0.008298691;-0.068101345;-0.010818331;0.007342793;1
28/10/2008;0.011313343;-0.007750727;0.007599747;-0.001319546;1
29/10/2008;0.010378152;0.076040172;0.014967815;0.000560021;1
30/10/2008;0.011386619;-0.02281483;0.012534807;-0.001499266;1
31/10/2008;0.0151465;0.028047287;-0.028272799;-0.002675345;1
6/11/2008;0.011665607;-0.103819469;0.005734005;-0.00588173;1
7/11/2008;0.00957149;0.004442998;0.000142425;0.002765476;1
10/11/2008;0.011124649;0.022444282;0.017558925;-0.00471765;1
13/11/2008;0.015941012;-0.066816183;-0.001369787;0.003300847;1
14/11/2008;0.016985363;-0.020604412;0.016082045;-0.000968236;1
18/11/2008;0.016025368;-0.04645866;0.000994705;-0.003964272;1
19/11/2008;0.016669029;-0.014157014;0.008133442;0.003979184;1
24/11/2008;0.01672268;0.016411806;0.00691646;0.004784544;1
25/11/2008;0.01524409;-0.068440367;-0.002788712;-0.007623361;1
26/11/2008;0.004680806;0.072286764;0.00186434;-0.001381222;1
28/11/2008;0.016221499;0;0;0.003137569;1
2/12/2008;0.015224282;-0.137398974;-0.020218447;-0.000744363;1
3/12/2008;0.016240389;-0.00362006;0.015173161;-0.000893797;1
4/12/2008;0.013709481;-0.066680977;0.003278186;0.000399344;1
9/12/2008;0.014173453;-0.03663838;0.010545033;0.002999255;1
12/12/2008;0.010104128;0.100071286;-0.007965053;-0.010406246;1
17/12/2008;0.009825822;-0.134399268;0.008819148;-0.010610936;1
18/12/2008;0.010447088;-0.095856213;0.004010003;-0.009766497;1
19/12/2008;0.010108663;-0.064881334;0.002096538;-0.002146943;1
23/12/2008;0.010310395;0.150871011;-0.011981219;0.001341081;1
29/12/2008;0.009016872;0.026680349;0.004485372;0.006973036;1
30/12/2008;0.012088931;-0.024737656;0.012668829;0.005684423;1
5/01/2009;0.010759033;0.250576537;0.0241412;0.000157437;0
6/01/2009;0.012446811;-0.004712129;0.005719711;-0.001473588;0
7/01/2009;0.014262394;-0.122478402;0.018334502;-0.005794657;0
13/01/2009;0.011512454;-0.11376969;0.027139297;0.003642469;0
16/01/2009;0.012577089;-0.033615697;0.05218912;0.006498196;0
20/01/2009;0.011892268;0.061079269;-0.005591046;-0.00426022;0
21/01/2009;0.01178344;0.12416099;0.005905216;0.003417702;0
28/01/2009;0.013488374;-0.031917314;0.015975009;0.012497489;0
29/01/2009;0.01358812;-0.017077823;0.004020255;0.005650113;0
2/02/2009;0.01399133;-0.032818461;-0.013522752;0.014443913;0
4/02/2009;0.013033017;0.005987974;0.008270132;0.004180534;0
5/02/2009;0.0133219;0.0210813;-0.005351307;0.004482051;0
6/02/2009;0.015793343;-0.024289532;0.011521728;0.000638039;0
9/02/2009;0.00864067;-0.015185388;0.008211749;-0.004086976;0
12/02/2009;0.01494713;-0.141051589;0.013766067;0.015385145;0
13/02/2009;0.015980643;0.103884579;0.010111034;-0.003049935;0
16/02/2009;0.016671529;0;0;-0.001823681;0
18/02/2009;0.015531232;-0.077046098;-0.003689962;0.007701706;0
19/02/2009;0.016937813;0.140381315;0.003374944;0.000635403;0
26/02/2009;0.014066085;0.145390096;0.011553061;0.002937246;0
27/02/2009;0.013869128;-0.010172556;0.007431568;-0.003462151;0
2/03/2009;0.016884275;-0.10299366;0.000858301;0.000142755;0
3/03/2009;0.020460871;0.037359899;0.017436047;0.005920226;0
4/03/2009;0.019085199;0.089555794;0;-0.000337044;0
6/03/2009;0.019324303;0.003085037;-0.001789875;-0.002699058;0
9/03/2009;0.023520654;0.034050967;0.010057574;-0.004129716;0
11/03/2009;0.030261079;-0.100701041;-0.00417986;-0.004024864;0
12/03/2009;0.020962111;0.111032289;0.00654082;-0.003164144;0
16/03/2009;0.022185494;0.006804146;0.015395663;-0.010775411;0
18/03/2009;0.023563395;0.016684288;-0.009491854;-0.009756205;0
20/03/2009;0.023260666;0.060656462;-0.008651106;-0.010235124;0
24/03/2009;0.025289466;0.057187602;-0.020269485;0.001029055;0
26/03/2009;0.027220036;0.006669137;0.006227089;0.007196134;0
30/03/2009;0.024910062;-0.109127714;0.006267179;0.018858243;0
1/04/2009;0.023892144;-0.000413158;0.010734029;0.010133825;0
3/04/2009;0.025405189;0.085141539;0.016811027;-0.016087206;0
13/04/2009;0.024828795;-0.046848202;0.006950296;-0.011416543;0
14/04/2009;0.023704221;-0.012787193;0.021490323;0.00074679;0
15/04/2009;0.023234284;-0.003238211;0.008235421;0.000372007;0
16/04/2009;0.022791479;0.014822335;0.008082622;-0.002470276;0
17/04/2009;0.022424743;0.007002841;0.00403618;-0.006563705;0
20/04/2009;0.023536498;-0.088416468;-0.006440378;-0.000303837;0
21/04/2009;0.022360969;0.013731408;0.007296188;0.006080583;0
22/04/2009;0.022015919;0.050311763;0;-0.006959943;0
23/04/2009;0.0223784;0.015762559;0.005762707;-0.003687035;0
24/04/2009;0.022168525;0.038895607;-0.010236084;-0.003401367;0
27/04/2009;0.021107148;-0.027352086;0.00693401;-0.003323587;0
29/04/2009;0.021162519;0.01655369;0.008294199;0.009272111;0
30/04/2009;0.020910382;0.002942868;0;-0.008031792;0
4/05/2009;0.030468078;0.065532122;-0.002983667;-0.00020679;0
5/05/2009;0.01778258;-0.011566018;0.007693965;-0.003064037;0
6/05/2009;0.028272284;0.046433878;0.008668692;-0.002983812;0
7/05/2009;0.019547069;0.006567252;0.022087573;-0.004543678;0
11/05/2009;0.01841099;0.031564116;-0.008788708;-0.004524909;0
12/05/2009;0.017856611;0.005982872;-0.007433907;0.002071867;0
13/05/2009;0.016956116;-0.01410362;0.002872276;9.38525E-05;0
14/05/2009;0.016921289;0.010341244;-0.00505369;0.006974058;0
15/05/2009;0.017484034;-0.038894559;-0.025443747;-0.001123087;0
18/05/2009;0.017731118;0.047745811;0.004311695;0.000244899;0
19/05/2009;0.018457132;0.010503185;-0.008682304;0.000466277;0
20/05/2009;0.017951918;0.04006704;0.013926861;-0.006587563;0
21/05/2009;0.016671153;-0.015957479;0.005160159;-0.004927486;0
22/05/2009;0.030250052;0.010155594;0.018258648;0.002049749;0
27/05/2009;0.016266454;0.028863354;-0.00152997;0.001432425;0
28/05/2009;0.016467219;0.025689535;0.001266713;-0.00098195;0
29/05/2009;0.018187308;0.018899754;-0.002501071;-0.003640745;0
1/06/2009;0.018813491;0.034233209;0.023965867;-0.00998565;0
5/06/2009;0.013467342;-0.002041411;0.023082455;-0.014157943;0
8/06/2009;0.011293951;-0.005114056;0.009911182;-0.001869472;0
9/06/2009;0.006706546;0.028198063;0.006899847;0.005854523;0
10/06/2009;0.011170289;0.018854449;-0.001791323;-0.006469635;0
11/06/2009;0.010094438;0.018926089;0.008381838;-0.003809022;0
12/06/2009;0.012718722;-0.00880571;0.020232632;-0.003420264;0
17/06/2009;0.014577388;-0.014020016;-0.008636165;-0.002420229;0
18/06/2009;0.015381794;0.004786766;0.001864611;0.011985256;0
19/06/2009;0.019737834;-0.02550091;0.012379813;0.000718585;0
24/06/2009;0.014324648;-0.012652839;0.008147857;0.018498407;0
25/06/2009;0.017424362;0.022717417;-0.010711886;-0.001261586;0
26/06/2009;0.019167965;-0.015235639;0;0.005950236;0
30/06/2009;0.01744343;0.010555161;-0.028149806;-0.005960295;0
1/07/2009;0.018546576;-0.00829877;-0.005021214;-0.002716443;0
2/07/2009;0.014818783;-0.037223995;0.003754614;-0.006835536;0
3/07/2009;0.015508781;0;0;-0.003195344;0
6/07/2009;0.017479321;-0.040161844;0.023521954;-0.002049684;0
7/07/2009;0.019253932;-0.017486385;-0.009009154;0.004703806;0
9/07/2009;0.018240924;-0.040044494;-0.007056392;-0.000181244;0
10/07/2009;0.020664895;-0.008607863;-0.005340803;-0.000585442;0
13/07/2009;0.017337928;-0.003339456;-0.008506243;0.002392439;0
14/07/2009;0.020524954;-0.002848032;-0.009394315;-0.006458636;0
15/07/2009;0.023751281;0.033938189;-0.000242664;-0.006619559;0
16/07/2009;0.023881691;0.007799789;0.006623256;-0.007519349;0
17/07/2009;0.023959683;0.024830716;-0.026121926;0.001456011;0
21/07/2009;0.022321108;0.018250472;-0.016398061;-0.004068851;0
22/07/2009;0.022691232;0.010506814;0.018248312;-0.004452646;0
23/07/2009;0.02223081;0.026911345;0.018438431;-0.00247768;0
24/07/2009;0.018962982;0.01325192;-0.001076958;-0.004849167;0
27/07/2009;0.02189824;0.004849287;0.018235851;0.003761548;0
28/07/2009;0.021108943;-0.016817696;0.003415076;0.002707386;0
29/07/2009;0.020716525;-0.057712403;-0.001585544;0.006822788;0
4/08/2009;0.022055717;0.127387534;0.002998152;-0.00104936;0
5/08/2009;0.024460731;0.007700966;-0.01193765;-0.003468349;0
6/08/2009;0.02275865;-0.000416826;0.002077652;-0.001121515;0
10/08/2009;0.023209677;-0.018626688;0.00615662;0.001998814;0
11/08/2009;0.021674339;-0.016288966;0.004047329;0.005521174;0
12/08/2009;0.026076488;0.010223283;0.013635036;0.00594777;0
13/08/2009;0.025812064;0.005131029;-0.008543234;-0.005113291;0
14/08/2009;0.021410156;-0.042682858;0.010539551;-0.00571024;0
18/08/2009;0.024528915;0.024885201;0.009389621;0.003484263;0
19/08/2009;0.028912101;0.046682988;0.0046538;0.004502433;0
20/08/2009;0.027169078;0.001657042;0.015982298;0.001024247;0
21/08/2009;0.02578055;0.018610394;-0.002005811;-0.006264023;0
24/08/2009;0.027097448;0.006496197;0.002245065;-0.003327097;0
25/08/2009;0.028371027;-0.031195373;0;2.82662E-05;0
26/08/2009;0.026314756;-0.008605177;-0.000889234;0.002116906;0
27/08/2009;0.028297952;0.014839675;-0.004087332;0.008058064;0
28/08/2009;0.029339701;0.003448752;0.011510369;-0.000242193;0
31/08/2009;0.026462622;-0.038218299;-0.000468959;-0.001842106;0
1/09/2009;0.028628509;-0.027301258;0.001887086;0.00484086;0
3/09/2009;0.028589745;-0.001322616;0.008292196;0.001668283;0
4/09/2009;0.028336375;0.000882843;0.068370827;-0.007631007;0
8/09/2009;0.027812592;0.045280816;-0.07176036;-0.002366464;0
10/09/2009;0.013558124;0.011814403;-0.006251294;-0.004443651;0
15/09/2009;0.028454587;-0.014039505;-0.00089308;0.000178187;0
16/09/2009;0.026107145;0.022275511;0.001605333;-0.002643355;0
17/09/2009;0.026656728;-0.000551662;0.002008654;-0.005742828;0
18/09/2009;0.026669414;-0.00593349;0;0.000407356;0
21/09/2009;0.027315101;-0.03234317;-0.001186677;-0.002489945;0
22/09/2009;0.029340469;0.026395123;0.005766251;-0.000135781;0
23/09/2009;0.030156753;-0.036058727;-0.001711169;-0.008157503;0
24/09/2009;0.027202521;-0.044657126;-0.003441151;-0.000637912;0
25/09/2009;0.030995136;0.001972955;0.005388707;0.002455695;0
28/09/2009;0.030316322;0.012420464;0;0.000922953;0
29/09/2009;0.03079;-0.001944898;-0.004380377;-0.001117272;0
30/09/2009;0.030916804;0.058462031;0.007815542;8.13531E-05;0
1/10/2009;0.031176188;0.002974069;0.003033979;0.000787884;0
2/10/2009;0.03120879;-0.012284708;-0.004051899;-0.001495714;0
5/10/2009;0.031047616;0.006576226;-0.001214328;0.000199123;0
6/10/2009;0.03090099;0.006675088;0.004346951;0.001314635;0
7/10/2009;0.031402303;-0.0184819;-0.002282295;-0.004302;0
8/10/2009;0.032223402;0.030472934;-0.017746281;-0.002119015;0
9/10/2009;0.029201063;0.001115846;0.004951417;-0.006073793;0
13/10/2009;0.02874321;0.033161559;-0.002286054;-0.003203489;0
14/10/2009;0.031743296;0.013890735;-0.001919873;-0.007436355;0
15/10/2009;0.031747648;0.03192341;-0.001779429;0.001116604;0
16/10/2009;0.046418985;0.012245385;0.006321803;0.001865675;0
19/10/2009;0.030552699;0.013752732;-0.004463727;0.001309229;0
20/10/2009;0.029896336;-0.006531905;0.002895695;0.003423031;0
21/10/2009;0.031428891;0.028828008;-0.004324468;0.012798199;0
22/10/2009;0.030070178;-0.00221213;-0.012754198;-0.000894933;0
23/10/2009;0.030094246;-0.008498608;-0.007158598;0.001101369;0
26/10/2009;0.028716551;-0.022608696;-0.002677391;0.002140233;0
27/10/2009;0.02965673;0.011057486;0.010257773;0.0019051;0
28/10/2009;0.029294584;-0.026272834;0.007142876;0.009874617;0
29/10/2009;0.028284688;0.031112884;0.003802041;0.006306116;0
30/10/2009;0.028660469;-0.035933428;-0.001703255;-0.000392003;0
3/11/2009;0.025904449;0.033766208;0.007869932;-0.002296302;0
4/11/2009;0.029572076;0.010050302;0.001687614;0.003237812;0
5/11/2009;0.029762596;-0.00970148;-0.004837847;-0.009844264;0
6/11/2009;0.026359057;-0.027505688;0.010081765;-0.001209223;0
9/11/2009;0.026507858;0.025829782;0.002161239;0.005152268;0
10/11/2009;0.028375481;-0.004784049;0.004150054;-0.002893797;0
11/11/2009;0.029402404;0.0029095;0.013919863;0.000236007;0
12/11/2009;0.028758258;-0.029515603;-0.011689408;0;0
13/11/2009;0.028074912;-0.007668365;0.005719579;0.001622109;0
17/11/2009;0.026544702;0.036542254;0.000429791;-0.001236392;0
18/11/2009;0.027524523;0.005559805;0.008489833;-0.001114003;0
19/11/2009;0.029185126;-0.026639896;-0.003182242;-0.00282981;0
20/11/2009;0.028272894;-0.009553292;-0.001190473;0.001969744;0
24/11/2009;0.027187219;-0.00912414;0.000511902;0.00057283;0
25/11/2009;0.029470181;0.025519627;-0.001158191;0.000903049;0
26/11/2009;0.02944674;0;0;0.001130026;0
27/11/2009;0.029294078;0;0;0;0
30/11/2009;0.029386943;-0.008722422;0.001174825;0.005102317;0
1/12/2009;0.030060132;0.014104607;0.001257445;0.000213022;0
2/12/2009;0.030078589;-0.022585236;-0.001937186;-0.001776926;0
3/12/2009;0.04266549;-0.001827663;0.004969536;0.000111271;0
4/12/2009;0.03968411;-0.012947921;0.012574041;-0.00018765;0
9/12/2009;0.028235711;-0.06360147;-0.013897233;0.004237222;0
10/12/2009;0.029873893;-0.001839493;0.008754874;0.001570554;0
14/12/2009;0.030028269;-0.01460163;-0.002657266;-0.003500519;0
15/12/2009;0.030777181;0.016975974;-0.00105716;-0.001836104;0
17/12/2009;0.029541264;0.027726693;0.004947894;0.002822736;0
18/12/2009;0.004661033;0.00977287;0.006929138;0.002300643;0
21/12/2009;0.031872017;-0.012131952;0;0.002172772;0
22/12/2009;0.030162496;0.026631723;0;0.00092512;0
23/12/2009;0.029882206;0.030510698;0.005960434;0.005089177;0
29/12/2009;0.031137966;0.028694471;0.015586929;-0.003434451;0
5/01/2010;0.032868426;0.03676929;-0.00128264;-0.003575693;0
6/01/2010;0.035132706;0.017243525;0.007514916;-0.006152082;0
7/01/2010;0.032425039;-0.006251455;0.001420389;-0.004702228;0
8/01/2010;0.030564702;0.001088749;-0.012542309;-0.000493767;0
12/01/2010;0.03093887;-0.023685789;0.003795998;-0.000185307;0
13/01/2010;0.058884532;-0.014110645;0.006034485;-0.001948301;0
14/01/2010;0.032700606;-0.003264319;0.002202857;0.001411787;0
15/01/2010;0.032273538;-0.01750849;0.005317936;0.001834208;0
18/01/2010;0.032855468;0;0;-0.001483081;0
19/01/2010;0.032053051;0.013076885;-0.002591811;0;0
20/01/2010;0.032419926;-0.017716958;-0.00744965;-0.002119906;0
21/01/2010;0.031930037;-0.019840259;-0.010167492;0.001408524;0
22/01/2010;0.031078949;-0.020241863;0.009134163;0.000640738;0
25/01/2010;0.030575294;0.009659257;-0.00266737;0.003272863;0
26/01/2010;0.031464387;-0.007308039;0.016017657;-0.004402523;0
27/01/2010;0.032152276;-0.013920506;-0.005912528;0.002262996;0
28/01/2010;0.031162139;-0.000407208;-0.022516444;0.003471944;0
29/01/2010;0.031405656;-0.010184682;-0.031313279;0.000689762;0
1/02/2010;0.03248746;0.021127741;0.009720165;-0.001949875;0
2/02/2010;0.032576992;0.03761928;0.015259632;-0.002128161;0
